Store ID,SKU,Week Ending,Demand
SEPH-NYC-004,BB-LWGE-010,2025-11-02,34
SEPH-NYC-004,BB-LWGE-010,2025-11-09,33
SEPH-NYC-004,BB-LWGE-010,2025-11-16,37
SEPH-NYC-004,BB-LWGE-010,2025-11-23,44
SEPH-NYC-004,BB-LWGE-010,2025-12-07,45
SEPH-NYC-004,BB-LWGE-010,2025-12-14,40
SEPH-NYC-004,BB-LWGE-010,2025-12-21,50
SEPH-NYC-004,BB-LWGE-010,2025-12-28,46
SEPH-NYC-004,BB-LWGE-010,2026-01-04,25
SEPH-NYC-004,BB-LWGE-010,2026-01-11,35
SEPH-NYC-004,BB-LWGE-010,2026-01-18,26
SEPH-NYC-004,BB-LWGE-010,2026-01-25,30
SEPH-NYC-004,CL-TDO-011,2025-11-02,13
SEPH-NYC-004,CL-TDO-011,2025-11-09,17
SEPH-NYC-004,CL-TDO-011,2025-11-16,12
SEPH-NYC-004,CL-TDO-011,2025-11-23,18
SEPH-NYC-004,CL-TDO-011,2025-12-07,16
SEPH-NYC-004,CL-TDO-011,2025-12-14,16
SEPH-NYC-004,CL-TDO-011,2025-12-21,15
SEPH-NYC-004,CL-TDO-011,2025-12-28,18
SEPH-NYC-004,CL-TDO-011,2026-01-04,10
SEPH-NYC-004,CL-TDO-011,2026-01-11,14
SEPH-NYC-004,CL-TDO-011,2026-01-18,10
SEPH-NYC-004,CL-TDO-011,2026-01-25,12
SEPH-NYC-004,CL-DML-007,2025-11-02,16
SEPH-NYC-004,CL-DML-007,2025-11-09,16
SEPH-NYC-004,CL-DML-007,2025-11-16,25
SEPH-NYC-004,CL-DML-007,2025-11-23,18
SEPH-NYC-004,CL-DML-007,2025-12-07,21
SEPH-NYC-004,CL-DML-007,2025-12-14,26
SEPH-NYC-004,CL-DML-007,2025-12-21,21
SEPH-NYC-004,CL-DML-007,2025-12-28,28
SEPH-NYC-004,CL-DML-007,2026-01-04,20
SEPH-NYC-004,CL-DML-007,2026-01-11,18
SEPH-NYC-004,CL-DML-007,2026-01-18,19
SEPH-NYC-004,CL-DML-007,2026-01-25,16
SEPH-NYC-004,CL-HM-018,2025-11-02,41
SEPH-NYC-004,CL-HM-018,2025-11-09,41
SEPH-NYC-004,CL-HM-018,2025-11-16,49
SEPH-NYC-004,CL-HM-018,2025-11-23,37
SEPH-NYC-004,CL-HM-018,2025-12-07,42
SEPH-NYC-004,CL-HM-018,2025-12-14,51
SEPH-NYC-004,CL-HM-018,2025-12-21,55
SEPH-NYC-004,CL-HM-018,2025-12-28,52
SEPH-NYC-004,CL-HM-018,2026-01-04,36
SEPH-NYC-004,CL-HM-018,2026-01-11,38
SEPH-NYC-004,CL-HM-018,2026-01-18,40
SEPH-NYC-004,CL-HM-018,2026-01-25,43
SEPH-NYC-004,CL-AAE-030,2025-11-02,17
SEPH-NYC-004,CL-AAE-030,2025-11-09,18
SEPH-NYC-004,CL-AAE-030,2025-11-16,23
SEPH-NYC-004,CL-AAE-030,2025-11-23,25
SEPH-NYC-004,CL-AAE-030,2025-12-07,28
SEPH-NYC-004,CL-AAE-030,2025-12-14,27
SEPH-NYC-004,CL-AAE-030,2025-12-21,27
SEPH-NYC-004,CL-AAE-030,2025-12-28,23
SEPH-NYC-004,CL-AAE-030,2026-01-04,17
SEPH-NYC-004,CL-AAE-030,2026-01-11,15
SEPH-NYC-004,CL-AAE-030,2026-01-18,20
SEPH-NYC-004,CL-AAE-030,2026-01-25,23
SEPH-NYC-004,JML-EPC-016,2025-11-02,18
SEPH-NYC-004,JML-EPC-016,2025-11-09,19
SEPH-NYC-004,JML-EPC-016,2025-11-16,19
SEPH-NYC-004,JML-EPC-016,2025-11-23,22
SEPH-NYC-004,JML-EPC-016,2025-12-07,20
SEPH-NYC-004,JML-EPC-016,2025-12-14,25
SEPH-NYC-004,JML-EPC-016,2025-12-21,18
SEPH-NYC-004,JML-EPC-016,2025-12-28,22
SEPH-NYC-004,JML-EPC-016,2026-01-04,16
SEPH-NYC-004,JML-EPC-016,2026-01-11,16
SEPH-NYC-004,JML-EPC-016,2026-01-18,15
SEPH-NYC-004,JML-EPC-016,2026-01-25,18
SEPH-NYC-004,LM-LRM-024,2025-11-02,18
SEPH-NYC-004,LM-LRM-024,2025-11-09,24
SEPH-NYC-004,LM-LRM-024,2025-11-16,16
SEPH-NYC-004,LM-LRM-024,2025-11-23,24
SEPH-NYC-004,LM-LRM-024,2025-12-07,22
SEPH-NYC-004,LM-LRM-024,2025-12-14,24
SEPH-NYC-004,LM-LRM-024,2025-12-21,21
SEPH-NYC-004,LM-LRM-024,2025-12-28,23
SEPH-NYC-004,LM-LRM-024,2026-01-04,20
SEPH-NYC-004,LM-LRM-024,2026-01-11,13
SEPH-NYC-004,LM-LRM-024,2026-01-18,21
SEPH-NYC-004,LM-LRM-024,2026-01-25,15
SEPH-NYC-004,MAC-SFC-035,2025-11-02,17
SEPH-NYC-004,MAC-SFC-035,2025-11-09,14
SEPH-NYC-004,MAC-SFC-035,2025-11-16,15
SEPH-NYC-004,MAC-SFC-035,2025-11-23,18
SEPH-NYC-004,MAC-SFC-035,2025-12-07,15
SEPH-NYC-004,MAC-SFC-035,2025-12-14,21
SEPH-NYC-004,MAC-SFC-035,2025-12-21,23
SEPH-NYC-004,MAC-SFC-035,2025-12-28,18
SEPH-NYC-004,MAC-SFC-035,2026-01-04,10
SEPH-NYC-004,MAC-SFC-035,2026-01-11,14
SEPH-NYC-004,MAC-SFC-035,2026-01-18,15
SEPH-NYC-004,MAC-SFC-035,2026-01-25,13
SEPH-NYC-004,OR-SSR-033,2025-11-02,40
SEPH-NYC-004,OR-SSR-033,2025-11-09,36
SEPH-NYC-004,OR-SSR-033,2025-11-16,33
SEPH-NYC-004,OR-SSR-033,2025-11-23,31
SEPH-NYC-004,OR-SSR-033,2025-12-07,48
SEPH-NYC-004,OR-SSR-033,2025-12-14,41
SEPH-NYC-004,OR-SSR-033,2025-12-21,45
SEPH-NYC-004,OR-SSR-033,2025-12-28,47
SEPH-NYC-004,OR-SSR-033,2026-01-04,26
SEPH-NYC-004,OR-SSR-033,2026-01-11,31
SEPH-NYC-004,OR-SSR-033,2026-01-18,40
SEPH-NYC-004,OR-SSR-033,2026-01-25,34
SEPH-NYC-004,EL-ANRE-029,2025-11-02,29
SEPH-NYC-004,EL-ANRE-029,2025-11-09,32
SEPH-NYC-004,EL-ANRE-029,2025-11-16,41
SEPH-NYC-004,EL-ANRE-029,2025-11-23,38
SEPH-NYC-004,EL-ANRE-029,2025-12-07,32
SEPH-NYC-004,EL-ANRE-029,2025-12-14,42
SEPH-NYC-004,EL-ANRE-029,2025-12-21,48
SEPH-NYC-004,EL-ANRE-029,2025-12-28,36
SEPH-NYC-004,EL-ANRE-029,2026-01-04,26
SEPH-NYC-004,EL-ANRE-029,2026-01-11,33
SEPH-NYC-004,EL-ANRE-029,2026-01-18,24
SEPH-NYC-004,EL-ANRE-029,2026-01-25,25
SEPH-NYC-004,EL-PCFC-026,2025-11-02,33
SEPH-NYC-004,EL-PCFC-026,2025-11-09,37
SEPH-NYC-004,EL-PCFC-026,2025-11-16,35
SEPH-NYC-004,EL-PCFC-026,2025-11-23,34
SEPH-NYC-004,EL-PCFC-026,2025-12-07,33
SEPH-NYC-004,EL-PCFC-026,2025-12-14,33
SEPH-NYC-004,EL-PCFC-026,2025-12-21,34
SEPH-NYC-004,EL-PCFC-026,2025-12-28,42
SEPH-NYC-004,EL-PCFC-026,2026-01-04,27
SEPH-NYC-004,EL-PCFC-026,2026-01-11,30
SEPH-NYC-004,EL-PCFC-026,2026-01-18,34
SEPH-NYC-004,EL-PCFC-026,2026-01-25,33
SEPH-NYC-004,BB-VEFB-006,2025-11-02,11
SEPH-NYC-004,BB-VEFB-006,2025-11-09,16
SEPH-NYC-004,BB-VEFB-006,2025-11-16,15
SEPH-NYC-004,BB-VEFB-006,2025-11-23,14
SEPH-NYC-004,BB-VEFB-006,2025-12-07,15
SEPH-NYC-004,BB-VEFB-006,2025-12-14,19
SEPH-NYC-004,BB-VEFB-006,2025-12-21,15
SEPH-NYC-004,BB-VEFB-006,2025-12-28,15
SEPH-NYC-004,BB-VEFB-006,2026-01-04,12
SEPH-NYC-004,BB-VEFB-006,2026-01-11,13
SEPH-NYC-004,BB-VEFB-006,2026-01-18,9
SEPH-NYC-004,BB-VEFB-006,2026-01-25,12
SEPH-NYC-004,EL-ANR-001,2025-11-02,67
SEPH-NYC-004,EL-ANR-001,2025-11-09,64
SEPH-NYC-004,EL-ANR-001,2025-11-16,60
SEPH-NYC-004,EL-ANR-001,2025-11-23,85
SEPH-NYC-004,EL-ANR-001,2025-12-07,90
SEPH-NYC-004,EL-ANR-001,2025-12-14,94
SEPH-NYC-004,EL-ANR-001,2025-12-21,73
SEPH-NYC-004,EL-ANR-001,2025-12-28,68
SEPH-NYC-004,EL-ANR-001,2026-01-04,61
SEPH-NYC-004,EL-ANR-001,2026-01-11,57
SEPH-NYC-004,EL-ANR-001,2026-01-18,63
SEPH-NYC-004,EL-ANR-001,2026-01-25,57
SEPH-NYC-004,CL-CL2-028,2025-11-02,25
SEPH-NYC-004,CL-CL2-028,2025-11-09,31
SEPH-NYC-004,CL-CL2-028,2025-11-16,33
SEPH-NYC-004,CL-CL2-028,2025-11-23,34
SEPH-NYC-004,CL-CL2-028,2025-12-07,44
SEPH-NYC-004,CL-CL2-028,2025-12-14,33
SEPH-NYC-004,CL-CL2-028,2025-12-21,41
SEPH-NYC-004,CL-CL2-028,2025-12-28,32
SEPH-NYC-004,CL-CL2-028,2026-01-04,28
SEPH-NYC-004,CL-CL2-028,2026-01-11,34
SEPH-NYC-004,CL-CL2-028,2026-01-18,26
SEPH-NYC-004,CL-CL2-028,2026-01-25,31
SEPH-NYC-004,TF-SL-025,2025-11-02,6
SEPH-NYC-004,TF-SL-025,2025-11-09,9
SEPH-NYC-004,TF-SL-025,2025-11-16,8
SEPH-NYC-004,TF-SL-025,2025-11-23,6
SEPH-NYC-004,TF-SL-025,2025-12-07,11
SEPH-NYC-004,TF-SL-025,2025-12-14,11
SEPH-NYC-004,TF-SL-025,2025-12-21,10
SEPH-NYC-004,TF-SL-025,2025-12-28,9
SEPH-NYC-004,TF-SL-025,2026-01-04,7
SEPH-NYC-004,TF-SL-025,2026-01-11,7
SEPH-NYC-004,TF-SL-025,2026-01-18,6
SEPH-NYC-004,TF-SL-025,2026-01-25,7
SEPH-NYC-004,TF-ECQ-009,2025-11-02,13
SEPH-NYC-004,TF-ECQ-009,2025-11-09,10
SEPH-NYC-004,TF-ECQ-009,2025-11-16,10
SEPH-NYC-004,TF-ECQ-009,2025-11-23,10
SEPH-NYC-004,TF-ECQ-009,2025-12-07,18
SEPH-NYC-004,TF-ECQ-009,2025-12-14,14
SEPH-NYC-004,TF-ECQ-009,2025-12-21,17
SEPH-NYC-004,TF-ECQ-009,2025-12-28,15
SEPH-NYC-004,TF-ECQ-009,2026-01-04,9
SEPH-NYC-004,TF-ECQ-009,2026-01-11,11
SEPH-NYC-004,TF-ECQ-009,2026-01-18,8
SEPH-NYC-004,TF-ECQ-009,2026-01-25,10
SEPH-NYC-004,CL-MS-003,2025-11-02,31
SEPH-NYC-004,CL-MS-003,2025-11-09,49
SEPH-NYC-004,CL-MS-003,2025-11-16,31
SEPH-NYC-004,CL-MS-003,2025-11-23,36
SEPH-NYC-004,CL-MS-003,2025-12-07,41
SEPH-NYC-004,CL-MS-003,2025-12-14,39
SEPH-NYC-004,CL-MS-003,2025-12-21,56
SEPH-NYC-004,CL-MS-003,2025-12-28,50
SEPH-NYC-004,CL-MS-003,2026-01-04,37
SEPH-NYC-004,CL-MS-003,2026-01-11,41
SEPH-NYC-004,CL-MS-003,2026-01-18,29
SEPH-NYC-004,CL-MS-003,2026-01-25,42
SEPH-NYC-004,BB-SBC-015,2025-11-02,31
SEPH-NYC-004,BB-SBC-015,2025-11-09,25
SEPH-NYC-004,BB-SBC-015,2025-11-16,34
SEPH-NYC-004,BB-SBC-015,2025-11-23,25
SEPH-NYC-004,BB-SBC-015,2025-12-07,34
SEPH-NYC-004,BB-SBC-015,2025-12-14,41
SEPH-NYC-004,BB-SBC-015,2025-12-21,39
SEPH-NYC-004,BB-SBC-015,2025-12-28,42
SEPH-NYC-004,BB-SBC-015,2026-01-04,20
SEPH-NYC-004,BB-SBC-015,2026-01-11,19
SEPH-NYC-004,BB-SBC-015,2026-01-18,25
SEPH-NYC-004,BB-SBC-015,2026-01-25,25
SEPH-NYC-004,MAC-PFP-014,2025-11-02,40
SEPH-NYC-004,MAC-PFP-014,2025-11-09,46
SEPH-NYC-004,MAC-PFP-014,2025-11-16,40
SEPH-NYC-004,MAC-PFP-014,2025-11-23,30
SEPH-NYC-004,MAC-PFP-014,2025-12-07,38
SEPH-NYC-004,MAC-PFP-014,2025-12-14,36
SEPH-NYC-004,MAC-PFP-014,2025-12-21,37
SEPH-NYC-004,MAC-PFP-014,2025-12-28,45
SEPH-NYC-004,MAC-PFP-014,2026-01-04,33
SEPH-NYC-004,MAC-PFP-014,2026-01-11,29
SEPH-NYC-004,MAC-PFP-014,2026-01-18,35
SEPH-NYC-004,MAC-PFP-014,2026-01-25,34
SEPH-NYC-004,LM-SPF50-031,2025-11-02,13
SEPH-NYC-004,LM-SPF50-031,2025-11-09,14
SEPH-NYC-004,LM-SPF50-031,2025-11-16,15
SEPH-NYC-004,LM-SPF50-031,2025-11-23,15
SEPH-NYC-004,LM-SPF50-031,2025-12-07,22
SEPH-NYC-004,LM-SPF50-031,2025-12-14,22
SEPH-NYC-004,LM-SPF50-031,2025-12-21,23
SEPH-NYC-004,LM-SPF50-031,2025-12-28,22
SEPH-NYC-004,LM-SPF50-031,2026-01-04,13
SEPH-NYC-004,LM-SPF50-031,2026-01-11,10
SEPH-NYC-004,LM-SPF50-031,2026-01-18,14
SEPH-NYC-004,LM-SPF50-031,2026-01-25,12
SEPH-NYC-004,EL-FHR-034,2025-11-02,23
SEPH-NYC-004,EL-FHR-034,2025-11-09,27
SEPH-NYC-004,EL-FHR-034,2025-11-16,34
SEPH-NYC-004,EL-FHR-034,2025-11-23,26
SEPH-NYC-004,EL-FHR-034,2025-12-07,39
SEPH-NYC-004,EL-FHR-034,2025-12-14,40
SEPH-NYC-004,EL-FHR-034,2025-12-21,33
SEPH-NYC-004,EL-FHR-034,2025-12-28,28
SEPH-NYC-004,EL-FHR-034,2026-01-04,19
SEPH-NYC-004,EL-FHR-034,2026-01-11,27
SEPH-NYC-004,EL-FHR-034,2026-01-18,23
SEPH-NYC-004,EL-FHR-034,2026-01-25,26
SEPH-NYC-004,MAC-SFF-008,2025-11-02,34
SEPH-NYC-004,MAC-SFF-008,2025-11-09,51
SEPH-NYC-004,MAC-SFF-008,2025-11-16,50
SEPH-NYC-004,MAC-SFF-008,2025-11-23,46
SEPH-NYC-004,MAC-SFF-008,2025-12-07,42
SEPH-NYC-004,MAC-SFF-008,2025-12-14,52
SEPH-NYC-004,MAC-SFF-008,2025-12-21,41
SEPH-NYC-004,MAC-SFF-008,2025-12-28,55
SEPH-NYC-004,MAC-SFF-008,2026-01-04,28
SEPH-NYC-004,MAC-SFF-008,2026-01-11,29
SEPH-NYC-004,MAC-SFF-008,2026-01-18,45
SEPH-NYC-004,MAC-SFF-008,2026-01-25,37
SEPH-NYC-004,EL-DW-002,2025-11-02,71
SEPH-NYC-004,EL-DW-002,2025-11-09,74
SEPH-NYC-004,EL-DW-002,2025-11-16,61
SEPH-NYC-004,EL-DW-002,2025-11-23,63
SEPH-NYC-004,EL-DW-002,2025-12-07,80
SEPH-NYC-004,EL-DW-002,2025-12-14,67
SEPH-NYC-004,EL-DW-002,2025-12-21,72
SEPH-NYC-004,EL-DW-002,2025-12-28,76
SEPH-NYC-004,EL-DW-002,2026-01-04,58
SEPH-NYC-004,EL-DW-002,2026-01-11,71
SEPH-NYC-004,EL-DW-002,2026-01-18,62
SEPH-NYC-004,EL-DW-002,2026-01-25,62
SEPH-NYC-004,LM-CDLM-004,2025-11-02,16
SEPH-NYC-004,LM-CDLM-004,2025-11-09,17
SEPH-NYC-004,LM-CDLM-004,2025-11-16,25
SEPH-NYC-004,LM-CDLM-004,2025-11-23,25
SEPH-NYC-004,LM-CDLM-004,2025-12-07,20
SEPH-NYC-004,LM-CDLM-004,2025-12-14,25
SEPH-NYC-004,LM-CDLM-004,2025-12-21,20
SEPH-NYC-004,LM-CDLM-004,2025-12-28,23
SEPH-NYC-004,LM-CDLM-004,2026-01-04,19
SEPH-NYC-004,LM-CDLM-004,2026-01-11,22
SEPH-NYC-004,LM-CDLM-004,2026-01-18,14
SEPH-NYC-004,LM-CDLM-004,2026-01-25,18
SEPH-NYC-005,BB-SCS-036,2025-11-02,39
SEPH-NYC-005,BB-SCS-036,2025-11-09,38
SEPH-NYC-005,BB-SCS-036,2025-11-16,37
SEPH-NYC-005,BB-SCS-036,2025-11-23,35
SEPH-NYC-005,BB-SCS-036,2025-12-07,34
SEPH-NYC-005,BB-SCS-036,2025-12-14,42
SEPH-NYC-005,BB-SCS-036,2025-12-21,37
SEPH-NYC-005,BB-SCS-036,2025-12-28,49
SEPH-NYC-005,BB-SCS-036,2026-01-04,30
SEPH-NYC-005,BB-SCS-036,2026-01-11,28
SEPH-NYC-005,BB-SCS-036,2026-01-18,31
SEPH-NYC-005,BB-SCS-036,2026-01-25,30
SEPH-NYC-005,TF-BO-017,2025-11-02,13
SEPH-NYC-005,TF-BO-017,2025-11-09,17
SEPH-NYC-005,TF-BO-017,2025-11-16,12
SEPH-NYC-005,TF-BO-017,2025-11-23,12
SEPH-NYC-005,TF-BO-017,2025-12-07,17
SEPH-NYC-005,TF-BO-017,2025-12-14,21
SEPH-NYC-005,TF-BO-017,2025-12-21,14
SEPH-NYC-005,TF-BO-017,2025-12-28,20
SEPH-NYC-005,TF-BO-017,2026-01-04,11
SEPH-NYC-005,TF-BO-017,2026-01-11,14
SEPH-NYC-005,TF-BO-017,2026-01-18,11
SEPH-NYC-005,TF-BO-017,2026-01-25,15
SEPH-NYC-005,MAC-RW-005,2025-11-02,19
SEPH-NYC-005,MAC-RW-005,2025-11-09,21
SEPH-NYC-005,MAC-RW-005,2025-11-16,27
SEPH-NYC-005,MAC-RW-005,2025-11-23,21
SEPH-NYC-005,MAC-RW-005,2025-12-07,31
SEPH-NYC-005,MAC-RW-005,2025-12-14,33
SEPH-NYC-005,MAC-RW-005,2025-12-21,32
SEPH-NYC-005,MAC-RW-005,2025-12-28,22
SEPH-NYC-005,MAC-RW-005,2026-01-04,16
SEPH-NYC-005,MAC-RW-005,2026-01-11,19
SEPH-NYC-005,MAC-RW-005,2026-01-18,16
SEPH-NYC-005,MAC-RW-005,2026-01-25,23
SEPH-NYC-005,BB-CB-022,2025-11-02,53
SEPH-NYC-005,BB-CB-022,2025-11-09,46
SEPH-NYC-005,BB-CB-022,2025-11-16,63
SEPH-NYC-005,BB-CB-022,2025-11-23,44
SEPH-NYC-005,BB-CB-022,2025-12-07,82
SEPH-NYC-005,BB-CB-022,2025-12-14,63
SEPH-NYC-005,BB-CB-022,2025-12-21,60
SEPH-NYC-005,BB-CB-022,2025-12-28,61
SEPH-NYC-005,BB-CB-022,2026-01-04,59
SEPH-NYC-005,BB-CB-022,2026-01-11,41
SEPH-NYC-005,BB-CB-022,2026-01-18,45
SEPH-NYC-005,BB-CB-022,2026-01-25,55
SEPH-NYC-005,OR-CBFW-027,2025-11-02,15
SEPH-NYC-005,OR-CBFW-027,2025-11-09,19
SEPH-NYC-005,OR-CBFW-027,2025-11-16,19
SEPH-NYC-005,OR-CBFW-027,2025-11-23,17
SEPH-NYC-005,OR-CBFW-027,2025-12-07,23
SEPH-NYC-005,OR-CBFW-027,2025-12-14,21
SEPH-NYC-005,OR-CBFW-027,2025-12-21,18
SEPH-NYC-005,OR-CBFW-027,2025-12-28,21
SEPH-NYC-005,OR-CBFW-027,2026-01-04,15
SEPH-NYC-005,OR-CBFW-027,2026-01-11,17
SEPH-NYC-005,OR-CBFW-027,2026-01-18,13
SEPH-NYC-005,OR-CBFW-027,2026-01-25,16
SEPH-NYC-005,EL-PCE-012,2025-11-02,23
SEPH-NYC-005,EL-PCE-012,2025-11-09,31
SEPH-NYC-005,EL-PCE-012,2025-11-16,28
SEPH-NYC-005,EL-PCE-012,2025-11-23,29
SEPH-NYC-005,EL-PCE-012,2025-12-07,26
SEPH-NYC-005,EL-PCE-012,2025-12-14,36
SEPH-NYC-005,EL-PCE-012,2025-12-21,26
SEPH-NYC-005,EL-PCE-012,2025-12-28,29
SEPH-NYC-005,EL-PCE-012,2026-01-04,18
SEPH-NYC-005,EL-PCE-012,2026-01-11,21
SEPH-NYC-005,EL-PCE-012,2026-01-18,27
SEPH-NYC-005,EL-PCE-012,2026-01-25,29
SEPH-NYC-005,BB-LWGE-010,2025-11-02,14
SEPH-NYC-005,BB-LWGE-010,2025-11-09,11
SEPH-NYC-005,BB-LWGE-010,2025-11-16,11
SEPH-NYC-005,BB-LWGE-010,2025-11-23,14
SEPH-NYC-005,BB-LWGE-010,2025-12-07,14
SEPH-NYC-005,BB-LWGE-010,2025-12-14,20
SEPH-NYC-005,BB-LWGE-010,2025-12-21,19
SEPH-NYC-005,BB-LWGE-010,2025-12-28,15
SEPH-NYC-005,BB-LWGE-010,2026-01-04,10
SEPH-NYC-005,BB-LWGE-010,2026-01-11,13
SEPH-NYC-005,BB-LWGE-010,2026-01-18,15
SEPH-NYC-005,BB-LWGE-010,2026-01-25,13
SEPH-NYC-005,CL-TDO-011,2025-11-02,23
SEPH-NYC-005,CL-TDO-011,2025-11-09,17
SEPH-NYC-005,CL-TDO-011,2025-11-16,25
SEPH-NYC-005,CL-TDO-011,2025-11-23,24
SEPH-NYC-005,CL-TDO-011,2025-12-07,21
SEPH-NYC-005,CL-TDO-011,2025-12-14,29
SEPH-NYC-005,CL-TDO-011,2025-12-21,27
SEPH-NYC-005,CL-TDO-011,2025-12-28,25
SEPH-NYC-005,CL-TDO-011,2026-01-04,18
SEPH-NYC-005,CL-TDO-011,2026-01-11,17
SEPH-NYC-005,CL-TDO-011,2026-01-18,19
SEPH-NYC-005,CL-TDO-011,2026-01-25,20
SEPH-NYC-005,CL-DML-007,2025-11-02,23
SEPH-NYC-005,CL-DML-007,2025-11-09,17
SEPH-NYC-005,CL-DML-007,2025-11-16,21
SEPH-NYC-005,CL-DML-007,2025-11-23,23
SEPH-NYC-005,CL-DML-007,2025-12-07,26
SEPH-NYC-005,CL-DML-007,2025-12-14,22
SEPH-NYC-005,CL-DML-007,2025-12-21,26
SEPH-NYC-005,CL-DML-007,2025-12-28,28
SEPH-NYC-005,CL-DML-007,2026-01-04,20
SEPH-NYC-005,CL-DML-007,2026-01-11,17
SEPH-NYC-005,CL-DML-007,2026-01-18,21
SEPH-NYC-005,CL-DML-007,2026-01-25,14
SEPH-NYC-005,CL-HM-018,2025-11-02,35
SEPH-NYC-005,CL-HM-018,2025-11-09,47
SEPH-NYC-005,CL-HM-018,2025-11-16,36
SEPH-NYC-005,CL-HM-018,2025-11-23,43
SEPH-NYC-005,CL-HM-018,2025-12-07,40
SEPH-NYC-005,CL-HM-018,2025-12-14,45
SEPH-NYC-005,CL-HM-018,2025-12-21,43
SEPH-NYC-005,CL-HM-018,2025-12-28,62
SEPH-NYC-005,CL-HM-018,2026-01-04,31
SEPH-NYC-005,CL-HM-018,2026-01-11,39
SEPH-NYC-005,CL-HM-018,2026-01-18,36
SEPH-NYC-005,CL-HM-018,2026-01-25,38
SEPH-NYC-005,CL-AAE-030,2025-11-02,15
SEPH-NYC-005,CL-AAE-030,2025-11-09,13
SEPH-NYC-005,CL-AAE-030,2025-11-16,12
SEPH-NYC-005,CL-AAE-030,2025-11-23,16
SEPH-NYC-005,CL-AAE-030,2025-12-07,19
SEPH-NYC-005,CL-AAE-030,2025-12-14,17
SEPH-NYC-005,CL-AAE-030,2025-12-21,21
SEPH-NYC-005,CL-AAE-030,2025-12-28,18
SEPH-NYC-005,CL-AAE-030,2026-01-04,9
SEPH-NYC-005,CL-AAE-030,2026-01-11,9
SEPH-NYC-005,CL-AAE-030,2026-01-18,15
SEPH-NYC-005,CL-AAE-030,2026-01-25,13
SEPH-NYC-005,JML-EPC-016,2025-11-02,7
SEPH-NYC-005,JML-EPC-016,2025-11-09,10
SEPH-NYC-005,JML-EPC-016,2025-11-16,11
SEPH-NYC-005,JML-EPC-016,2025-11-23,12
SEPH-NYC-005,JML-EPC-016,2025-12-07,13
SEPH-NYC-005,JML-EPC-016,2025-12-14,11
SEPH-NYC-005,JML-EPC-016,2025-12-21,11
SEPH-NYC-005,JML-EPC-016,2025-12-28,14
SEPH-NYC-005,JML-EPC-016,2026-01-04,10
SEPH-NYC-005,JML-EPC-016,2026-01-11,9
SEPH-NYC-005,JML-EPC-016,2026-01-18,9
SEPH-NYC-005,JML-EPC-016,2026-01-25,7
SEPH-NYC-005,LM-LRM-024,2025-11-02,14
SEPH-NYC-005,LM-LRM-024,2025-11-09,10
SEPH-NYC-005,LM-LRM-024,2025-11-16,13
SEPH-NYC-005,LM-LRM-024,2025-11-23,15
SEPH-NYC-005,LM-LRM-024,2025-12-07,13
SEPH-NYC-005,LM-LRM-024,2025-12-14,12
SEPH-NYC-005,LM-LRM-024,2025-12-21,13
SEPH-NYC-005,LM-LRM-024,2025-12-28,14
SEPH-NYC-005,LM-LRM-024,2026-01-04,9
SEPH-NYC-005,LM-LRM-024,2026-01-11,13
SEPH-NYC-005,LM-LRM-024,2026-01-18,12
SEPH-NYC-005,LM-LRM-024,2026-01-25,9
SEPH-NYC-005,MAC-SFC-035,2025-11-02,21
SEPH-NYC-005,MAC-SFC-035,2025-11-09,20
SEPH-NYC-005,MAC-SFC-035,2025-11-16,22
SEPH-NYC-005,MAC-SFC-035,2025-11-23,20
SEPH-NYC-005,MAC-SFC-035,2025-12-07,27
SEPH-NYC-005,MAC-SFC-035,2025-12-14,20
SEPH-NYC-005,MAC-SFC-035,2025-12-21,27
SEPH-NYC-005,MAC-SFC-035,2025-12-28,29
SEPH-NYC-005,MAC-SFC-035,2026-01-04,20
SEPH-NYC-005,MAC-SFC-035,2026-01-11,18
SEPH-NYC-005,MAC-SFC-035,2026-01-18,13
SEPH-NYC-005,MAC-SFC-035,2026-01-25,13
SEPH-NYC-005,OR-SSR-033,2025-11-02,19
SEPH-NYC-005,OR-SSR-033,2025-11-09,18
SEPH-NYC-005,OR-SSR-033,2025-11-16,17
SEPH-NYC-005,OR-SSR-033,2025-11-23,14
SEPH-NYC-005,OR-SSR-033,2025-12-07,21
SEPH-NYC-005,OR-SSR-033,2025-12-14,21
SEPH-NYC-005,OR-SSR-033,2025-12-21,18
SEPH-NYC-005,OR-SSR-033,2025-12-28,16
SEPH-NYC-005,OR-SSR-033,2026-01-04,12
SEPH-NYC-005,OR-SSR-033,2026-01-11,16
SEPH-NYC-005,OR-SSR-033,2026-01-18,18
SEPH-NYC-005,OR-SSR-033,2026-01-25,18
SEPH-NYC-005,EL-ANRE-029,2025-11-02,31
SEPH-NYC-005,EL-ANRE-029,2025-11-09,42
SEPH-NYC-005,EL-ANRE-029,2025-11-16,37
SEPH-NYC-005,EL-ANRE-029,2025-11-23,34
SEPH-NYC-005,EL-ANRE-029,2025-12-07,52
SEPH-NYC-005,EL-ANRE-029,2025-12-14,44
SEPH-NYC-005,EL-ANRE-029,2025-12-21,53
SEPH-NYC-005,EL-ANRE-029,2025-12-28,47
SEPH-NYC-005,EL-ANRE-029,2026-01-04,39
SEPH-NYC-005,EL-ANRE-029,2026-01-11,35
SEPH-NYC-005,EL-ANRE-029,2026-01-18,28
SEPH-NYC-005,EL-ANRE-029,2026-01-25,45
